Transaction_ID,Date,Customer_ID,Product_ID,Amount,Payment_Method,Quantity,Store_ID
TXN1044395,2025-03-10,CUST102696,P6188,57358.31,UPI,5,S111
TXN1044396,2024-08-24,CUST104432,P7741,40911.95,Wallet,2,S114
TXN1044397,2024-08-15,CUST101086,P8707,260999.72,Wallet,8,S103
TXN1044398,2025-11-26,CUST101503,P4374,266404.54,Debit Card,10,S117
TXN1044399,2025-11-10,CUST100260,P2785,361997.78,UPI,9,S101
TXN1044400,2024-06-21,CUST100917,P1459,19309.33,Credit Card,5,S119
TXN1044401,2025-09-30,CUST103557,P2459,25992.27,UPI,1,S114
TXN1044402,2024-11-15,CUST102322,P6895,48185.69,Debit Card,10,S108
TXN1044403,2025-07-01,CUST103495,P8829,321150.66,Net Banking,9,S106
TXN1044404,2025-11-18,CUST104984,P1432,338365.23,Cash,10,S103
TXN1044405,2025-08-16,CUST101961,P8250,249496.9,Net Banking,5,S109
TXN1044406,2024-09-07,CUST103051,P8302,216494.33,Credit Card,10,S101
TXN1044407,2025-01-08,CUST100389,P9715,937051.38,Credit Card,119,S101
TXN1044408,2024-09-28,CUST103811,P2363,161719.35,Wallet,4,S107
TXN1044409,2025-01-06,CUST103241,P2197,127811.19,Net Banking,10,S103
TXN1044410,2024-02-22,CUST104972,P9375,74850.81,Debit Card,8,S109
TXN1044411,2025-11-05,CUST102324,P2600,118429.17,Cash,6,S108
TXN1044412,2025-03-13,CUST100791,P1676,290252.91,Cash,6,S103
TXN1044413,2024-11-21,CUST102547,P7775,98289.76,Cash,10,S117
TXN1044414,2024-05-13,CUST104582,P6486,279812.1,Debit Card,10,S111
TXN1044415,2025-07-05,CUST102404,P8025,4409.32,Credit Card,1,S100
TXN1044416,2025-12-05,CUST104711,P5018,33167.46,UPI,2,S113
TXN1044417,2025-08-01,CUST103898,P6031,154713.88,Debit Card,4,S105
TXN1044418,2025-08-02,CUST100224,P8544,123933.99,UPI,3,S110
TXN1044419,2024-06-25,CUST100259,P3635,107285.71,Cash,7,S112
TXN1044420,2025-12-06,CUST105155,P3048,11799.26,Debit Card,1,S111
TXN1044421,2025-06-01,CUST100019,P1915,150125.84,Cash,6,S100
TXN1044422,2025-03-11,CUST105042,P9818,64335.2,Net Banking,2,S109
TXN1044423,2025-07-17,CUST105648,P1428,236028.62,Wallet,6,S104
TXN1044424,2024-01-12,CUST102204,P1827,74174.1,Net Banking,3,S119
TXN1044425,2025-01-10,CUST103442,P5088,388611.86,Cash,8,S115
TXN1044426,2025-12-20,CUST101263,P6852,103464.5,Debit Card,7,S108
TXN1044427,2025-10-17,CUST102184,P4229,317080.84,Credit Card,7,S102
TXN1044428,2024-11-04,CUST100464,P2175,129856.77,Debit Card,4,S101
TXN1044429,2025-12-12,CUST105383,P8265,106254.96,Credit Card,6,S108
TXN1044430,2024-09-30,CUST102727,P8698,133142.57,Debit Card,7,S112
TXN1044431,2024-11-28,CUST102841,P6079,170760.86,UPI,5,S107
TXN1044432,2025-07-10,CUST102881,P9715,434369.42,Cash,9,S112
TXN1044433,2025-10-22,CUST102614,P4886,5734.12,Debit Card,5,S108
TXN1044434,2024-10-15,CUST101780,P7374,120006.86,Net Banking,5,S106
TXN1044435,2024-02-04,CUST103342,P3863,6075.91,Net Banking,1,S110
TXN1044436,2025-06-17,CUST104011,P4472,120363.75,UPI,3,S103
TXN1044437,2025-09-28,CUST102484,P7234,472036.97,Debit Card,10,S112
TXN1044438,2025-01-27,CUST102256,P4168,47400.46,Credit Card,3,S105
TXN1044439,2024-03-03,CUST101156,P7814,195322.24,Net Banking,4,S109
TXN1044440,2024-02-21,CUST101195,P3460,228337.45,Debit Card,9,S106
TXN1044441,2025-11-17,CUST102710,P2640,254578.76,Cash,8,S101
TXN1044442,2024-09-26,CUST103747,P4595,140486.28,Wallet,4,S109
TXN1044443,2025-09-06,CUST103777,P4493,274215.08,Credit Card,7,S110
TXN1044444,2024-10-28,CUST101138,P2658,499033.91,Net Banking,10,S110
TXN1044445,2025-10-15,CUST100233,P9312,228253.04,Cash,8,S111
TXN1044446,2024-07-28,CUST104836,P1392,195578.04,Wallet,7,S106
TXN1044447,2025-11-21,CUST100564,P7661,63040.9,Cash,10,S110
TXN1044448,2025-06-26,CUST104136,P8789,4448.31,Debit Card,5,S111
TXN1044449,2024-06-01,CUST101267,P6480,1153.7,UPI,3,S106
TXN1044450,2024-04-11,CUST105944,P5772,3701.19,Debit Card,3,S108
TXN1044451,2025-04-18,CUST100172,P2982,155813.26,Credit Card,8,S109
TXN1044452,2025-04-21,CUST104623,P5182,344045.11,Net Banking,10,S102
TXN1044453,2025-09-13,CUST101429,P3315,210932.0,Net Banking,9,S117
TXN1044454,2024-03-22,CUST105169,P4495,4135.06,Cash,2,S114
TXN1044455,2025-12-28,CUST102366,P2527,38117.8,UPI,3,S106
TXN1044456,2025-02-10,CUST102846,P3254,15506.51,UPI,2,S114
TXN1044457,2024-03-18,CUST103756,P6457,34292.26,Net Banking,2,S118
TXN1044458,2025-01-29,CUST104348,P6305,6713.87,Debit Card,3,S103
TXN1044459,2025-06-09,CUST104242,P5595,39848.98,Credit Card,4,S104
TXN1044460,2024-08-27,CUST100660,P8255,132320.99,Net Banking,4,S103
TXN1044461,2025-03-09,CUST103198,P3426,75913.06,Credit Card,8,S117
TXN1044462,2025-03-29,CUST100364,P3466,131603.22,Cash,9,S112
TXN1044463,2024-10-17,CUST104432,P2910,90198.27,UPI,4,S108
TXN1044464,2025-08-13,CUST105999,P9315,37039.42,UPI,3,S116
TXN1044465,2024-02-12,CUST101723,P4533,232726.78,Wallet,8,S110
TXN1044466,2025-03-13,CUST101474,P7926,362056.8,Wallet,8,S105
TXN1044467,2024-03-02,CUST104972,P8745,20109.95,Wallet,1,S110
TXN1044468,2025-12-03,CUST105939,P1415,161961.29,Debit Card,9,S107
TXN1044469,2024-04-23,CUST105315,P1234,100786.86,UPI,7,S116
TXN1044470,2024-04-18,CUST100656,P9362,244813.82,UPI,7,S119
TXN1044471,2024-08-09,CUST105284,P5145,156047.94,Debit Card,4,S112
TXN1044472,2024-02-26,CUST102469,P2129,499939.75,UPI,10,S117
TXN1044473,2025-05-09,CUST102717,P8455,105811.58,UPI,5,S113
TXN1044474,2025-11-16,CUST100394,P6938,41236.72,Net Banking,6,S109
TXN1044475,2025-03-16,CUST103066,P3318,83317.81,Debit Card,3,S106
TXN1044476,2025-04-13,CUST102412,P8458,39998.3,Debit Card,9,S106
TXN1044477,2024-07-22,CUST103347,P4246,192361.05,Net Banking,7,S111
TXN1044478,2024-10-16,CUST105766,P4719,133048.64,Cash,5,S107
TXN1044479,2025-03-29,CUST100700,P7616,19249.94,Net Banking,5,S101
TXN1044480,2025-10-07,CUST102590,P8082,94320.57,Cash,6,S108
TXN1044481,2025-07-25,CUST105409,P5883,56577.88,Debit Card,5,S112
TXN1044482,2024-08-04,CUST100273,P3914,203271.38,UPI,8,S119
TXN1044483,2025-08-03,CUST103560,P2407,348355.42,Cash,7,S109
TXN1044484,2024-05-20,CUST102245,P7991,91596.73,Credit Card,9,S116
TXN1044485,2024-02-16,CUST103706,P1622,103692.95,Credit Card,5,S109
TXN1044486,2025-09-27,CUST105243,P4332,38622.34,UPI,9,S117
TXN1044487,2025-09-28,CUST100649,P7717,43900.25,Debit Card,2,S116
TXN1044488,2024-06-26,CUST102902,P2288,17695.86,Credit Card,6,S107
TXN1044489,2025-04-15,CUST100958,P9921,143147.14,Cash,3,S105
TXN1044490,2024-10-17,CUST100316,P6143,51917.42,Net Banking,3,S117
TXN1044491,2024-05-09,CUST101940,P1816,379884.11,UPI,9,S109
TXN1044492,2025-09-17,CUST105064,P9157,184423.38,Wallet,8,S104
TXN1044493,2025-06-22,CUST102518,P3047,61409.16,Wallet,7,S109
TXN1044494,2024-12-01,CUST100543,P5393,220613.16,Net Banking,5,S112
TXN1044495,2025-09-06,CUST104550,P9441,294152.31,Debit Card,8,S105
TXN1044496,2025-08-26,CUST101382,P6252,309118.66,Credit Card,10,S104
TXN1044497,2025-07-20,CUST101015,P5679,385771.33,Cash,9,S108
TXN1044498,2024-02-05,CUST103741,P7773,11444.86,Credit Card,1,S100
TXN1044499,2024-10-07,CUST101613,P6677,57688.88,Credit Card,2,S110
TXN1044500,2024-07-23,CUST105798,P6120,189842.27,Debit Card,10,S115
TXN1044501,2024-05-27,CUST104332,P2499,98442.81,Debit Card,5,S109
TXN1044502,2025-06-02,CUST105243,P5691,68955.74,Net Banking,8,S102
TXN1044503,2024-10-19,CUST100958,P3951,235162.67,Credit Card,6,S105
TXN1044504,2024-05-13,CUST102474,P9447,118101.62,Debit Card,5,S112
TXN1044505,2024-01-18,CUST101379,P4998,162710.59,Net Banking,5,S101
TXN1044506,2025-05-05,CUST101931,P1845,311712.66,Debit Card,8,S118
TXN1044507,2024-03-07,CUST102400,P8939,137092.54,Debit Card,8,S118
TXN1044508,2024-05-11,CUST105584,P8407,40000.15,UPI,8,S104
TXN1044509,2024-10-09,CUST105620,P6156,196524.7,Cash,5,S114
TXN1044510,2025-02-25,CUST102878,P6151,21548.3,UPI,1,S116
TXN1044511,2024-07-10,CUST100725,P1954,168500.3,Credit Card,10,S103
TXN1044512,2024-07-01,CUST105128,P5538,111104.34,UPI,8,S104
TXN1044513,2025-01-24,CUST100373,P5975,292459.49,Wallet,6,S109
TXN1044514,2025-09-16,CUST105119,P3922,124924.12,UPI,6,S109
TXN1044515,2024-04-01,CUST105102,P1167,26345.2,Debit Card,6,S101
TXN1044516,2025-02-17,CUST100446,P6161,46500.92,Net Banking,1,S100
TXN1044517,2024-09-04,CUST102100,P5867,377777.2,Cash,8,S109
TXN1044518,2025-04-05,CUST105258,P7936,267427.8,Net Banking,9,S116
TXN1044519,2025-01-01,CUST100225,P3815,494915.99,Debit Card,10,S108
TXN1044520,2025-12-24,CUST105313,P7784,83876.85,Credit Card,2,S105
TXN1044521,2024-09-21,CUST103891,P1546,47211.74,Net Banking,5,S117
TXN1044522,2024-10-14,CUST101898,P9946,40281.89,UPI,6,S100
TXN1044523,2024-03-16,CUST102685,P9193,229224.44,Credit Card,6,S112
TXN1044524,2024-11-22,CUST104521,P2599,69381.14,Debit Card,3,S110
TXN1044525,2024-02-25,CUST102846,P3480,66849.46,UPI,3,S112
TXN1044526,2024-05-24,CUST102724,P8617,112242.0,Cash,7,S118
TXN1044527,2024-11-16,CUST103854,P2138,260305.21,Wallet,7,S119
TXN1044528,2024-07-28,CUST102916,P7162,38340.18,Cash,4,S114
TXN1044529,2025-04-15,CUST102329,P9068,27355.32,Debit Card,9,S104
TXN1044530,2025-08-31,CUST104980,P1685,20059.41,Net Banking,1,S119
TXN1044531,2025-07-25,CUST100236,P9346,148300.39,Cash,5,S108
TXN1044532,2024-05-28,CUST105990,P4394,116839.61,Credit Card,5,S111
TXN1044533,2024-08-30,CUST104945,P1456,28334.32,Credit Card,7,S105
TXN1044534,2025-11-02,CUST103286,P5040,68110.49,Credit Card,3,S100
TXN1044535,2024-11-22,CUST104530,P4703,238691.88,Net Banking,7,S115
TXN1044536,2024-04-23,CUST102279,P9134,66306.66,Wallet,2,S106
TXN1044537,2024-02-29,CUST101512,P2639,83117.45,Credit Card,4,S107
TXN1044538,2024-01-09,CUST105795,P6874,235736.42,Net Banking,10,S109
TXN1044539,2025-04-27,CUST102153,P6435,119062.2,Debit Card,10,S103
TXN1044540,2025-08-22,CUST101968,P5473,91965.05,UPI,3,S119
TXN1044541,2024-08-03,CUST104706,P8729,33679.21,UPI,1,S111
TXN1044542,2025-03-01,CUST101060,P7774,181136.2,Net Banking,5,S112
TXN1044543,2025-07-22,CUST101717,P5234,98456.56,Wallet,9,S108
TXN1044544,2025-07-28,CUST101355,P5049,41492.27,Net Banking,1,S117
TXN1044545,2025-02-10,CUST101699,P3612,243677.8,Debit Card,9,S100
TXN1044546,2024-02-23,CUST102614,P5188,28228.16,Credit Card,2,S116
TXN1044547,2025-10-28,CUST105313,P2235,162747.2,Wallet,9,S108
TXN1044548,2024-09-30,CUST102165,P1206,30019.2,UPI,2,S117
TXN1044549,2024-08-06,CUST105595,P9612,90267.24,Net Banking,2,S108
TXN1044550,2025-04-20,CUST100926,P9266,107181.41,Net Banking,4,S115
TXN1044551,2025-07-22,CUST100579,P7154,913244.2,Credit Card,82,S104
TXN1044552,2025-06-22,CUST105829,P8882,226507.19,UPI,7,S110
TXN1044553,2025-11-14,CUST100364,P6316,52875.3,Credit Card,6,S102
TXN1044554,2024-06-29,CUST105059,P9952,245138.18,Wallet,5,S116
TXN1044555,2025-04-05,CUST103169,P6147,83489.4,Credit Card,7,S117
TXN1044556,2025-08-05,CUST101325,P5673,16477.44,Debit Card,1,S108
TXN1044557,2025-02-15,CUST103216,P1028,179857.11,Cash,10,S103
TXN1044558,2024-10-04,CUST101833,P6039,148589.18,Wallet,4,S118
TXN1044559,2024-07-15,CUST105442,P5586,143972.68,Credit Card,7,S117
TXN1044560,2024-12-18,CUST100088,P1253,75849.94,Net Banking,2,S115
TXN1044561,2024-02-22,CUST102536,P8282,184656.54,Debit Card,4,S112
TXN1044562,2025-11-05,CUST101739,P4197,711.56,Cash,2,S115
TXN1044563,2024-12-16,CUST104931,P9712,52883.92,Debit Card,2,S102
TXN1044564,2025-04-23,CUST101636,P5553,7772.71,Wallet,1,S102
TXN1044565,2024-07-03,CUST105667,P5524,46947.15,Net Banking,6,S111
TXN1044566,2024-07-14,CUST100236,P3332,110808.81,Net Banking,7,S107
TXN1044567,2025-11-16,CUST103274,P7521,13534.66,UPI,1,S107
TXN1044568,2024-11-04,CUST103156,P4031,2741.9,Net Banking,1,S104
TXN1044569,2024-12-13,CUST105878,P5343,36239.65,Cash,2,S117
TXN1044570,2024-07-17,CUST103904,P2005,227297.79,Credit Card,10,S110
TXN1044571,2025-03-07,CUST102153,P9805,334614.44,Debit Card,10,S106
TXN1044572,2025-11-24,CUST103866,P8133,116949.02,Net Banking,8,S113
TXN1044573,2024-08-29,CUST103601,P2360,115688.97,Debit Card,4,S107
TXN1044574,2024-03-13,CUST102078,P6479,10899.31,Credit Card,3,S111
TXN1044575,2025-06-14,CUST102609,P8463,287024.48,UPI,10,S105
TXN1044576,2025-05-06,CUST100533,P2437,129150.46,Debit Card,6,S100
TXN1044577,2024-09-14,CUST100340,P3239,244764.15,Net Banking,8,S111
TXN1044578,2025-04-22,CUST101543,P5426,409431.81,Credit Card,9,S116
TXN1044579,2025-09-29,CUST105195,P3671,32182.6,Credit Card,5,S117
TXN1044580,2024-12-18,CUST105279,P2303,173532.85,Net Banking,4,S107
TXN1044581,2024-01-25,CUST100640,P1331,386537.54,Net Banking,8,S105
TXN1044582,2025-08-10,CUST105200,P3061,7038.87,Debit Card,1,S115
TXN1044583,2025-08-20,CUST105685,P2828,35979.9,Net Banking,1,S103
TXN1044584,2024-11-14,CUST104303,P3113,83121.25,Wallet,5,S102
TXN1044585,2025-06-13,CUST105837,P2124,163877.31,Cash,9,S113
TXN1044586,2025-02-02,CUST103623,P2814,147343.19,Wallet,7,S113
TXN1044587,2024-10-08,CUST103828,P7371,198985.6,Net Banking,6,S105
TXN1044588,2024-07-30,CUST100611,P5138,16522.25,Credit Card,6,S114
TXN1044589,2024-04-14,CUST100914,P9365,359305.13,Cash,8,S108
TXN1044590,2025-01-04,CUST101875,P7207,6082.16,Credit Card,1,S112
TXN1044591,2024-05-05,CUST104142,P1672,45883.43,Wallet,4,S116
TXN1044592,2025-01-24,CUST102005,P7553,320348.5,UPI,9,S113
TXN1044593,2024-09-25,CUST101918,P6838,65997.6,Debit Card,4,S116
TXN1044594,2025-10-30,CUST101194,P8095,126802.36,Debit Card,3,S105
TXN1044595,2024-01-24,CUST100602,P4802,192975.2,Net Banking,6,S119
TXN1044596,2025-10-01,CUST103290,P9952,4183.25,Credit Card,2,S110
TXN1044597,2025-12-15,CUST100658,P7717,107193.88,UPI,7,S118
TXN1044598,2024-10-28,CUST103430,P8595,22129.64,Wallet,1,S105
TXN1044599,2024-03-28,CUST105851,P6664,215595.25,Debit Card,5,S116
TXN1044600,2025-03-18,CUST102743,P4666,37077.29,Net Banking,2,S100
TXN1044601,2024-03-02,CUST100076,P8020,228493.69,Wallet,9,S102
TXN1044602,2025-05-31,CUST101211,P7146,10962.03,Wallet,9,S117
TXN1044603,2025-08-02,CUST100784,P1630,438605.04,Wallet,10,S103
TXN1044604,2025-04-19,CUST100658,P7494,172727.16,Debit Card,4,S119
TXN1044605,2024-12-29,CUST102520,P6325,40308.21,Cash,1,S104
TXN1044606,2025-06-30,CUST100539,P3384,197889.96,Net Banking,9,S106
TXN1044607,2024-04-28,CUST104810,P1521,76449.15,Debit Card,2,S101
TXN1044608,2024-11-28,CUST104596,P5137,38822.42,Cash,1,S101
TXN1044609,2025-07-24,CUST102024,P1746,14545.89,Debit Card,3,S113
TXN1044610,2024-11-14,CUST102165,P3857,98602.5,Credit Card,4,S102
TXN1044611,2024-08-16,CUST100207,P3808,115288.45,Cash,10,S112
TXN1044612,2025-10-30,CUST104184,P9174,118966.78,Debit Card,5,S118
TXN1044613,2024-04-10,CUST102143,P7090,9005.68,Cash,9,S114
TXN1044614,2025-11-16,CUST104335,P2594,260222.97,Wallet,7,S109
TXN1044615,2024-12-31,CUST105241,P3591,186200.3,UPI,5,S108
TXN1044616,2024-06-17,CUST100560,P8110,32746.61,Credit Card,2,S105
TXN1044617,2024-03-29,CUST101964,P1458,28936.17,Credit Card,9,S111
TXN1044618,2025-10-02,CUST101942,P1035,92097.65,Cash,7,S109
TXN1044619,2024-07-28,CUST100083,P7809,255847.7,UPI,10,S103
TXN1044620,2024-11-24,CUST104913,P7868,89252.91,Credit Card,7,S102
TXN1044621,2025-08-26,CUST101991,P6341,26314.97,Debit Card,1,S100
TXN1044622,2025-10-07,CUST102143,P4356,42514.04,UPI,2,S111
TXN1044623,2024-02-24,CUST105009,P8586,5816.3,Cash,2,S102
TXN1044624,2024-07-01,CUST100580,P9730,91075.56,Cash,8,S103
TXN1044625,2024-12-05,CUST104161,P4519,4909.77,Cash,1,S105
TXN1044626,2025-07-15,CUST105436,P3334,46912.75,Debit Card,1,S112
TXN1044627,2025-11-22,CUST104068,P6968,188098.74,UPI,8,S115
TXN1044628,2024-02-25,CUST105798,P3974,7362.29,Credit Card,9,S110
TXN1044629,2024-04-16,CUST101870,P9353,52093.78,Debit Card,10,S106
TXN1044630,2025-02-10,CUST100449,P3794,246206.06,Credit Card,5,S106
TXN1044631,2024-03-28,CUST101128,P7610,62797.78,Credit Card,9,S110
TXN1044632,2025-01-16,CUST105161,P5552,121969.18,Wallet,7,S111
TXN1044633,2025-01-20,CUST100523,P3076,92769.4,Wallet,8,S109
TXN1044634,2025-07-14,CUST102123,P5261,24538.32,Wallet,4,S107
TXN1044635,2025-03-12,CUST104886,P5310,2748.44,Credit Card,3,S110
TXN1044636,2025-02-11,CUST102182,P1221,24769.42,Wallet,1,S110
TXN1044637,2025-06-25,CUST102804,P5736,37803.03,Wallet,1,S117
TXN1044638,2024-11-18,CUST104544,P2984,57692.19,Debit Card,7,S103
TXN1044639,2024-05-14,CUST102876,P9590,205173.51,Credit Card,6,S113
TXN1044640,2024-12-20,CUST102316,P7378,254434.45,Credit Card,6,S115
TXN1044641,2025-09-13,CUST101424,P5524,48930.57,Cash,2,S109
TXN1044642,2025-04-11,CUST100915,P6270,287220.43,Credit Card,8,S109
TXN1044643,2024-11-21,CUST103947,P8916,75259.36,Debit Card,3,S109
TXN1044644,2024-02-07,CUST100936,P2443,123907.07,Cash,7,S115
TXN1044645,2024-03-06,CUST100637,P7092,170772.12,Net Banking,4,S102
TXN1044646,2025-02-12,CUST105580,P2562,68451.89,Credit Card,2,S116
TXN1044647,2025-01-16,CUST103694,P3441,82987.31,Wallet,3,S101
TXN1044648,2024-12-11,CUST101741,P2588,140771.59,Wallet,4,S109
TXN1044649,2024-10-07,CUST101976,P3586,393970.55,Net Banking,8,S113
TXN1044650,2024-02-26,CUST103041,P2620,258002.28,Cash,7,S112
TXN1044651,2025-04-18,CUST102308,P9662,45560.48,Net Banking,1,S118
TXN1044652,2025-09-16,CUST100798,P7983,30695.16,Wallet,1,S115
TXN1044653,2025-09-03,CUST103422,P9645,103252.25,Debit Card,3,S103
TXN1044654,2024-05-04,CUST103596,P5598,326914.25,UPI,7,S101
TXN1044655,2025-11-05,CUST100037,P4888,58818.81,Credit Card,9,S117
TXN1044656,2025-10-20,CUST104748,P5758,10825.14,Wallet,1,S116
TXN1044657,2024-02-01,CUST103167,P7153,101615.0,Debit Card,4,S101
TXN1044658,2025-09-21,CUST101824,P7673,49006.57,Debit Card,9,S105
TXN1044659,2024-02-08,CUST105056,P1023,194770.07,Cash,5,S106
TXN1044660,2025-09-15,CUST103193,P8968,295265.75,UPI,7,S102
TXN1044661,2025-10-28,CUST105861,P5676,107553.5,UPI,3,S101
TXN1044662,2025-01-23,CUST101370,P3769,182144.23,Debit Card,5,S102
TXN1044663,2025-01-18,CUST104583,P7361,303648.78,UPI,10,S114
TXN1044664,2025-05-15,CUST103909,P4306,32452.61,Debit Card,2,S101
TXN1044665,2025-06-16,CUST102551,P5032,52868.01,Debit Card,7,S116
TXN1044666,2024-06-18,CUST103307,P8829,42134.67,Cash,1,S116
TXN1044667,2024-05-25,CUST100560,P1447,90569.7,Debit Card,4,S105
TXN1044668,2025-01-30,CUST105155,P4242,206879.27,Cash,10,S102
TXN1044669,2025-07-23,CUST100987,P3270,48391.61,Credit Card,4,S110
TXN1044670,2025-05-24,CUST105553,P5067,85962.24,UPI,3,S102
TXN1044671,2025-04-28,CUST102273,P6691,228394.98,UPI,5,S111
TXN1044672,2024-10-17,CUST102556,P6101,184163.54,Wallet,5,S117
TXN1044673,2024-03-21,CUST105265,P5979,58411.12,Cash,7,S117
TXN1044674,2024-05-12,CUST100289,P1385,96465.99,Wallet,2,S109
TXN1044675,2025-09-10,CUST105499,P2957,287201.82,Cash,6,S112
TXN1044676,2025-02-10,CUST101933,P3966,97521.09,Debit Card,2,S110
TXN1044677,2025-05-29,CUST104480,P5336,343149.39,Credit Card,9,S111
TXN1044678,2025-01-29,CUST100175,P3620,37243.68,Wallet,3,S101
TXN1044679,2025-05-12,CUST100802,P6499,40109.53,Net Banking,1,S103
TXN1044680,2024-09-06,CUST103941,P3454,76674.45,Wallet,3,S101
TXN1044681,2024-10-16,CUST101856,P9599,359292.09,UPI,10,S113
TXN1044682,2024-02-25,CUST105731,P6615,359565.69,Debit Card,8,S116
TXN1044683,2024-12-23,CUST102065,P8427,1511.81,Wallet,2,S114
TXN1044684,2025-09-22,CUST104585,P2061,240042.43,Credit Card,6,S111
TXN1044685,2025-02-26,CUST105481,P9149,160992.09,Net Banking,8,S118
TXN1044686,2024-09-13,CUST102216,P4279,180741.56,Credit Card,6,S119
TXN1044687,2025-06-27,CUST104055,P8025,25725.68,Credit Card,5,S105
TXN1044688,2025-09-22,CUST100800,P6318,178405.57,Net Banking,8,S106
TXN1044689,2024-08-24,CUST104999,P5235,189011.81,Credit Card,7,S102
TXN1044690,2024-11-09,CUST104311,P3191,319001.18,UPI,10,S108
TXN1044691,2025-05-06,CUST101363,P7756,18906.76,Cash,3,S116
TXN1044692,2024-12-04,CUST100213,P3768,135262.7,Debit Card,5,S109
TXN1044693,2025-10-02,CUST100672,P6036,170781.93,Cash,6,S109
TXN1044694,2025-03-16,CUST100407,P5295,333240.9,Net Banking,9,S110
TXN1044695,2024-09-05,CUST102237,P4850,365512.45,Credit Card,9,S108
TXN1044696,2025-09-14,CUST105099,P2386,27012.01,UPI,10,S100
TXN1044697,2025-08-14,CUST104154,P3689,63856.83,Debit Card,8,S105
TXN1044698,2025-04-10,CUST100089,P1071,85209.83,Net Banking,2,S102
TXN1044699,2024-01-02,CUST105174,P9965,38496.97,Cash,6,S101
TXN1044700,2025-01-20,CUST100176,P1555,371596.67,UPI,165,S105
TXN1044701,2025-11-04,CUST103403,P5606,250313.93,Wallet,7,S109
TXN1044702,2024-03-02,CUST102051,P5161,324186.53,Wallet,9,S109
TXN1044703,2025-08-06,CUST105997,P7021,210483.84,Wallet,6,S104
TXN1044704,2024-02-17,CUST102585,P7743,143882.39,Credit Card,3,S103
TXN1044705,2025-09-02,CUST101845,P5903,28186.64,Wallet,1,S111
TXN1044706,2024-11-11,CUST103541,P1110,25689.83,UPI,6,S101
TXN1044707,2025-09-09,CUST104469,P2632,89168.39,Debit Card,2,S117
TXN1044708,2024-04-05,CUST105019,P5231,133998.12,Cash,4,S101
TXN1044709,2024-04-15,CUST105963,P2347,213874.82,Net Banking,6,S107
TXN1044710,2025-09-02,CUST100418,P5253,44915.55,Cash,1,S102
TXN1044711,2025-02-11,CUST101227,P3546,26685.38,UPI,8,S113
TXN1044712,2024-03-18,CUST102517,P8983,23899.61,Debit Card,8,S108
TXN1044713,2024-05-31,CUST104645,P7094,112536.7,Credit Card,10,S113
TXN1044714,2025-01-01,CUST103044,P3625,138114.08,Net Banking,6,S100
TXN1044715,2025-09-30,CUST103735,P7321,9799.77,Cash,1,S104
TXN1044716,2024-06-28,CUST101340,P6647,13045.37,Net Banking,9,S102
TXN1044717,2025-04-04,CUST102567,P7507,11517.8,UPI,4,S107
TXN1044718,2024-10-09,CUST103669,P1237,255675.16,Credit Card,6,S117
TXN1044719,2025-03-07,CUST101136,P8105,50462.29,Cash,2,S106
TXN1044720,2025-01-21,CUST105913,P5195,341398.0,Wallet,9,S114
TXN1044721,2025-07-31,CUST102988,P4523,83895.43,Cash,2,S107
TXN1044722,2025-03-05,CUST105643,P5587,115533.87,Cash,4,S100
TXN1044723,2025-07-07,CUST102423,P2214,38426.96,UPI,4,S110
TXN1044724,2024-07-12,CUST100017,P4127,120785.89,Wallet,7,S109
TXN1044725,2025-05-13,CUST101546,P9557,165277.04,Net Banking,4,S109
TXN1044726,2025-07-18,CUST102066,P8620,9759.07,Credit Card,2,S103
TXN1044727,2025-07-19,CUST102731,P2277,5982.98,Cash,3,S117
TXN1044728,2025-02-26,CUST102711,P5962,17267.65,Net Banking,4,S115
TXN1044729,2024-10-02,CUST105545,P6400,118805.62,Cash,10,S115
TXN1044730,2025-12-07,CUST103172,P6175,456184.95,Cash,10,S104
TXN1044731,2025-07-14,CUST102943,P3864,86716.85,Wallet,2,S100
TXN1044732,2025-05-10,CUST104356,P2741,74533.71,Net Banking,3,S117
TXN1044733,2025-09-17,CUST100253,P7488,242075.16,Credit Card,7,S104
TXN1044734,2024-09-13,CUST101984,P1853,99827.19,UPI,5,S107
TXN1044735,2025-06-10,CUST103867,P7170,182490.05,Net Banking,10,S102
TXN1044736,2024-10-30,CUST101981,P6091,76541.41,Wallet,10,S111
TXN1044737,2025-09-26,CUST100246,P9959,118154.64,Cash,5,S115
TXN1044738,2024-04-03,CUST105120,P6830,45053.69,Net Banking,2,S106
TXN1044739,2025-08-11,CUST103245,P9615,93006.14,Net Banking,2,S116
TXN1044740,2025-11-01,CUST103031,P9882,25867.72,Credit Card,1,S102
